-12.7941 -25.5316
-12.0004 -26.1398
-11.7995 -25.1602
-12.4533 -25.9169
-13.2725 -26.4903
-13.9914 -27.1854
-14.6537 -26.4361
-13.7513 -26.0051
-13.767 -25.0052
-14.4097 -24.2392
-15.4044 -24.1365
-16.4041 -24.1598
-16.6523 -23.191
-16.5814 -22.1936
-17.104 -23.0462
-16.3036 -23.6456
-16.7773 -24.5263
-15.8139 -24.2583
-15.2908 -25.1105
-16.1901 -25.5478
-15.7863 -24.633
-14.8001 -24.4676
-15.7881 -24.3131
-16.7103 -24.6997
-16.217 -23.8298
-16.9858 -24.4694
-17.6129 -25.2483
-17.9599 -24.3104
-16.9965 -24.5786
-16.8965 -25.5736
-17.5531 -26.3278
-16.6448 -25.9094
-15.9632 -25.1777
-15.9185 -26.1767
-16.9109 -26.0533
-17.1309 -27.0288
-16.3819 -26.3662
-17.0161 -27.1394
-17.8189 -26.5433
-18.0901 -27.5058
-17.8783 -28.4831
-18.1569 -29.4435
-18.2732 -28.4503
-18.0828 -29.432
-17.4175 -28.6855
-17.5858 -27.6998
-16.7134 -27.2111
-16.4846 -26.2377
-16.1523 -25.2945
-16.8846 -25.9754
-17.6681 -26.5968
-18.6205 -26.9017
-19.5318 -27.3134
-18.8263 -26.6047
-17.927 -26.1675
-17.1859 -26.8389
-16.6149 -26.018
-17.5307 -26.4196
-17.9372 -25.506
-18.4451 -24.6446
-18.1697 -23.6832
-18.6166 -24.5778
-17.6476 -24.3307
-16.6828 -24.0676
-16.2801 -24.983
-15.3615 -24.588
-15.6235 -25.553
-16.4662 -25.0146
-15.7044 -25.6624
-14.7753 -26.0324
-13.7755 -26.0134
-14.3672 -25.2073
-13.4411 -25.5846
-12.4426 -25.6384
-13.0738 -24.8628
-12.0844 -25.0085
-11.0981 -24.8437
-11.6397 -24.003
-11.0714 -24.8259
-11.997 -24.4474
-12.2849 -25.405
-13.1881 -25.8342
-12.3921 -25.229
-11.9712 -24.3218
-11.9098 -23.3237
-12.3113 -24.2396
-11.3157 -24.333
-12.312 -24.4184
-11.4997 -25.0017
-12.478 -24.7947
-13.4651 -24.6343
-14.301 -24.0854
-14.2477 -25.084
-13.4977 -24.4226
-12.8891 -23.6291
-13.2033 -24.5784
-13.2673 -23.5805
-14.2493 -23.7691
-13.3348 -23.3645
-12.7411 -22.5599
-13.581 -22.0172
-12.7158 -21.5157
-13.3576 -22.2826
-12.3628 -22.1809
-12.299 -21.1829
-13.1751 -21.6652
-12.6446 -20.8175
-12.7363 -19.8217
-11.8503 -19.3582
-11.248 -18.5599
-10.3947 -18.0384
-9.77466 -17.2538
-10.7542 -17.0526
-10.929 -18.0372
-11.919 -17.8956
-12.8527 -18.2536
-13.8524 -18.2308
-12.9788 -17.7441
-13.2555 -16.7832
-13.5366 -15.8235
-14.0274 -14.9523
-13.1656 -14.4451
-12.3534 -13.8617
-12.0589 -12.9061
-11.2791 -12.28
-10.8149 -11.3943
-10.3037 -12.2538
-9.83977 -13.1396
-8.94774 -13.5916
-9.92267 -13.8142
-10.9063 -13.6338
-11.2096 -14.5867
-12.2082 -14.6396
-12.0971 -15.6335
-11.1028 -15.7404
-12.0769 -15.514
-12.554 -16.3929
-11.7802 -17.0263
-11.1739 -17.8216
-11.1554 -18.8214
-11.365 -19.7992
-10.5111 -19.2788
-10.2089 -20.2321
-10.914 -19.5229
-11.8779 -19.2569
-12.5325 -18.5009
-12.3679 -19.4873
-13.1875 -20.0602
-12.2527 -19.7051
-11.5306 -19.0132
-12.4591 -19.3846
-13.0147 -20.216
-12.0929 -19.8284
-13.0829 -19.9696
-12.5274 -20.8012
-11.9794 -19.9647
-10.9796 -19.946
-10.1699 -20.5329
-9.96514 -19.554
-9.58064 -18.6309
-8.60298 -18.8411
-8.18596 -19.75
-8.43388 -20.7188
-9.2851 -21.2436
-9.70474 -22.1513
-9.55608 -23.1402
-9.44815 -22.146
-9.25142 -21.1656
-9.94849 -20.4486
-9.50073 -21.3427
-8.98027 -20.4888
-9.74201 -21.1367
-9.02484 -20.4398
-9.94406 -20.0461
-8.94409 -20.0393
-9.93737 -20.155
-10.9078 -19.9138
-11.2875 -20.8389
-10.3083 -20.6362
-11.1357 -20.0747
-12.1354 -20.0987
-12.3219 -19.1162
-11.322 -19.1326
-11.9798 -18.3794
-12.6665 -17.6524
-11.7134 -17.955
-10.8424 -17.4637
-11.5944 -18.1228
-11.3263 -19.0862
-11.9446 -18.3003
-10.9608 -18.4795
-10.5509 -17.5673
-11.4551 -17.1403
-11.2343 -18.1156
-10.4948 -17.4425
-11.4724 -17.6531
-11.4266 -16.6541
-12.1702 -17.3227
-11.9999 -18.3081
-11.5926 -17.3948
-12.5907 -17.3339
-11.6739 -17.7332
-12.0716 -16.8157
-12.7073 -16.0438
-11.9035 -15.449
-12.5989 -14.7303
-11.8271 -15.3663
-11.0374 -15.9797
-10.0406 -16.0604
-9.25828 -15.4376
-8.66698 -14.6312
-7.74787 -15.0252
-7.53972 -16.0033
-6.82759 -16.7053
-6.90197 -15.7081
-6.20079 -14.9951
-7.17138 -15.2358
-7.74485 -14.4166
-8.49663 -13.7572
-9.18116 -13.0282
-10.1681 -12.867
-10.2939 -13.8591
-9.38674 -14.2798
-10.3864 -14.2534
-11.3723 -14.0859
-10.4095 -14.3562
-10.7114 -13.4028
-11.6581 -13.0808
-11.2209 -13.9802
-11.9597 -13.3063
-12.102 -14.2961
-12.6801 -13.4801
-13.2118 -14.3271
-12.5646 -15.0895
-13.0735 -15.9504
-12.735 -16.8914
-11.8417 -17.3409
-12.2768 -16.4405
-13.2666 -16.298
-14.1745 -16.7173
-15.0669 -16.2662
-14.1234 -16.5976
-13.2763 -16.0663
-14.1695 -15.6165
-14.5321 -14.6846
-14.8446 -15.6345
-15.4518 -14.84
-16.4275 -15.059
-15.6723 -14.4035
-15.7528 -15.4003
-14.8509 -15.8323
-14.2122 -15.0629
-13.2724 -15.4049
-12.2843 -15.2513
-13.1002 -14.6731
-12.7917 -13.7218
-11.9932 -13.1199
-11.0189 -12.8945
-11.8504 -12.339
-12.788 -11.9913
-13.1963 -12.9042
-13.2472 -11.9055
-12.8713 -12.8321
-12.059 -12.2489
-12.6584 -13.0493
-13.656 -13.1184
-14.656 -13.1163
-14.0957 -12.288
-14.7651 -13.0309
-13.9845 -12.4059
-13.7582 -11.4318
-13.0024 -12.0866
-12.0063 -12.1748
-11.0136 -12.0537
-10.3679 -12.8173
-9.64228 -12.1292
-8.97356 -11.3857
-9.87883 -11.8105
-9.19854 -11.0776
-8.5438 -11.8334
-9.50416 -12.1122
-10.4417 -11.7642
-10.8545 -10.8534
-11.7624 -10.4343
-10.7839 -10.6407
-10.4279 -11.5751
-10.6066 -12.5591
-10.0411 -13.3839
-9.13306 -13.8027
-8.38371 -13.1405
-9.35993 -12.9237
-10.1377 -12.2951
-10.866 -11.6099
-10.8844 -10.6101
-10.2176 -9.86487
-10.9302 -10.5664
-11.6635 -11.2464
-12.661 -11.1765
-13.6548 -11.2876
-13.4586 -12.2681
-13.6361 -11.284
-14.5293 -10.8343
-13.7478 -10.2104
-13.6403 -9.21621
-12.8238 -9.79363
-13.6976 -10.28
-13.3107 -11.2022
-13.1101 -12.1818
-13.3762 -13.1458
-13.9277 -12.3115
-13.0081 -12.7045
-12.7412 -11.7408
-12.9094 -12.7265
-12.3985 -13.5861
-12.9538 -12.7545
-13.4179 -11.8687
-13.9475 -11.0204
-14.9288 -11.2127
-15.8709 -11.5481
-14.8758 -11.4495
-15.836 -11.1703
-16.836 -11.1683
-16.8438 -10.1683
-17.8416 -10.2344
-17.7988 -9.23536
-18.5694 -9.87272
-18.8594 -8.91571
-17.9998 -9.42662
-18.9048 -9.85208
-19.1864 -8.89255
-20.182 -8.79958
-19.5596 -8.0169
-20.1801 -8.80114
-19.5083 -8.06039
-19.0561 -8.95234
-20.0522 -9.04065
-20.8821 -8.48264
-20.3362 -7.64478
-20.5455 -8.62264
-21.539 -8.50922
-21.7315 -9.49052
-21.117 -10.2794
-20.5973 -11.1338
-21.5826 -10.9629
-20.7283 -11.4825
-19.8639 -10.9796
-19.3589 -10.1165
-19.7988 -11.0145
-19.6875 -12.0083
-18.8409 -12.5405
-19.7413 -12.1054
-19.1199 -12.8889
-19.7132 -12.0839
-20.1929 -12.9614
-19.9928 -11.9816
-20.99 -11.9062
-20.6769 -10.9565
-21.5231 -10.4237
-22.2739 -9.76311
-21.5869 -10.4898
-22.3584 -9.85353
-22.2509 -10.8477
-23.1647 -11.2538
-23.8728 -10.5477
-23.0431 -11.1059
-22.4571 -11.9162
-22.6651 -10.9381
-22.0286 -11.7094
-21.0443 -11.8859
-20.9702 -12.8831
-20.4422 -12.0339
-20.0264 -11.1244
-21.0191 -11.2449
-21.3956 -10.3185
-20.401 -10.4219
-20.6035 -11.4012
-21.4775 -11.8871
-22.3542 -11.4061
-23.2199 -10.9056
-22.9472 -9.94355
-21.9865 -10.2213
-21.2473 -10.8947
-20.248 -10.8554
-19.3734 -10.3706
-19.6433 -9.40771
-18.9581 -10.1361
-17.9697 -10.2881
-18.5953 -11.0683
-19.4739 -10.5908
-18.7931 -11.3233
-19.1877 -10.4044
-18.1882 -10.436
-17.3 -9.97666
-17.4571 -8.98908
-16.9658 -9.86004
-15.9886 -9.64759
-15.9136 -10.6448
-16.6585 -9.97761
-16.5385 -8.98483
-15.5878 -8.67487
-16.073 -7.80045
-15.0845 -7.95207
-15.1016 -8.95192
-15.9206 -9.52579
-16.6415 -10.2188
-17.4032 -10.8667
-18.3029 -11.3032
-18.8023 -10.4369
-19.5525 -11.0981
-20.354 -10.5
-20.4484 -11.4955
-19.4569 -11.3651
-20.2152 -10.7131
-20.9655 -11.3742
-21.7809 -11.9531
-20.8513 -12.3216
-20.61 -13.2921
-20.1812 -14.1955
-19.7488 -15.0972
-20.4931 -15.7651
-20.8567 -14.8335
-20.4296 -15.7377
-19.4666 -15.4682
-19.1155 -14.5319
-19.9734 -15.0457
-19.5313 -14.1488
-20.4585 -13.7742
-21.4583 -13.7958
-22.4564 -13.8568
-23.4339 -13.6462
-23.8205 -12.7239
-23.3087 -11.8648
-23.2947 -12.8647
-24.187 -12.4132
-25.0806 -12.862
-24.5059 -13.6803
-24.2395 -14.6442
-23.5306 -13.9388
-22.6341 -14.3818
-23.5144 -14.8561
-24.4514 -14.5067
-24.9862 -15.3516
-24.8232 -14.365
-23.8543 -14.1176
-24.3392 -13.2431
-23.5112 -12.6824
-24.3594 -12.1527
-24.808 -13.0464
-25.7883 -13.2441
-24.8766 -12.8331
-24.4664 -13.745
-23.6806 -13.1266
-24.0501 -12.1974
-23.2564 -12.8056
-22.6561 -12.0058
-22.145 -11.1463
-21.5966 -11.9825
-20.6074 -11.8363
-19.6084 -11.881
-20.5355 -12.2556
-21.3929 -12.7703
-21.7368 -11.8313
-21.0562 -11.0986
-20.0995 -11.3896
-19.2843 -10.8104
-18.5785 -10.102
-19.5525 -10.3285
-20.3198 -9.6872
-20.1194 -8.70749
-20.9024 -8.08554
-20.5691 -7.14272
-19.5996 -7.38785
-20.5644 -7.65107
-20.8192 -8.61806
-21.3271 -7.75665
-20.8764 -8.64935
-21.8453 -8.89696
-21.6869 -9.88434
-20.713 -9.65762
-19.7862 -10.0332
-19.5995 -11.0156
-20.56 -10.7376
-19.6703 -11.1942
-18.9692 -10.4812
-18.04 -10.1117
-17.2467 -10.7205
-17.2984 -9.72188
-16.4986 -10.3222
-17.2136 -9.62301
-16.2188 -9.52113
-17.0959 -10.0014
-17.8845 -10.6163
-16.9615 -10.2314
-17.9296 -9.98091
-17.7192 -10.9585
-18.627 -10.5392
-18.0122 -9.7505
-17.7345 -8.78983
-16.8675 -9.28824
-16.948 -10.285
-16.9623 -9.28509
-17.2252 -8.32027
-16.6662 -7.49111
-15.6952 -7.72993
-15.1371 -8.55974
-14.712 -7.65459
-15.1563 -8.55047
-15.6035 -7.65605
-15.1015 -6.79118
-14.8317 -7.75409
-15.2784 -8.64879
-15.7022 -9.55454
-15.6932 -8.55458
-15.569 -7.56233
-15.9796 -8.47416
-16.3479 -7.54446
-17.0109 -6.79585
-16.4362 -7.61418
-15.78 -8.3688
-15.7453 -9.3682
-15.0137 -8.68643
-14.8513 -7.69971
-13.862 -7.84583
-12.8966 -7.58488
-13.7073 -8.17035
-14.6998 -8.29327
-15.5222 -7.72441
-15.1911 -6.78081
-15.6583 -7.66495
-16.6534 -7.7638
-16.4564 -8.74421
-17.4371 -8.54863
-17.4626 -7.54895
-16.7362 -6.86164
-17.4069 -7.60337
-18.1532 -8.26898
-19.1295 -8.48531
-18.4046 -7.79646
-18.4197 -6.79657
-17.4363 -6.61474
-18.1564 -5.92087
-18.1674 -4.92093
-18.9437 -5.55131
-17.9522 -5.42159
-16.9638 -5.26942
-17.1073 -4.27976
-16.1704 -4.62941
-16.2112 -5.62858
-17.2081 -5.70674
-17.2634 -4.70827
-16.276 -4.86694
-16.7793 -5.73108
-16.2759 -6.59516
-15.3218 -6.2957
-16.2935 -6.53215
-16.78 -5.65847
-17.3799 -4.85843
-16.6325 -4.1941
-16.1831 -3.30078
-15.2037 -3.50294
-14.7175 -4.37678
-15.4787 -5.02527
-15.9368 -5.91416
-14.9405 -5.82832
-13.9406 -5.84019
-13.2837 -5.08624
-12.3138 -4.84248
-13.2254 -4.43131
-13.2351 -5.43126
-13.0942 -6.42129
-13.8268 -7.10194
-12.8552 -6.86564
-12.456 -5.94874
-11.544 -5.53852
-12.3105 -4.8962
-13.1684 -5.40994
-12.1685 -5.41895
-11.2013 -5.6732
-10.6273 -4.85437
-10.1105 -5.71047
-10.9615 -5.18535
-10.0358 -4.80716
-9.44882 -3.99754
-8.62234 -4.5605
-8.95158 -5.50474
-9.89442 -5.17149
-9.93738 -4.17241
-9.5878 -3.23551
-10.1313 -2.39613
-10.2219 -3.39202
-10.799 -2.57536
-10.2212 -3.39149
-10.3175 -2.39614
-11.0546 -3.07196
-10.2996 -2.41628
-10.4241 -3.40849
-9.9575 -2.52404
-8.97837 -2.3208
-9.97308 -2.42353
-9.47277 -1.55768
-10.0218 -2.39345
-10.6367 -1.60484
-11.6256 -1.45565
-12.6088 -1.63795
-11.6255 -1.81995
-10.8665 -2.47108
-11.1315 -1.50684
-10.7105 -2.41386
-11.1406 -1.5111
-10.5513 -0.703185
-10.9354 -1.6265
-11.0776 -2.61633
-10.1815 -2.1725
-10.1995 -3.17234
-10.9747 -2.54069
-9.9842 -2.67791
-10.9767 -2.80007
-11.7982 -2.22979
-12.798 -2.24588
-13.789 -2.11208
-13.639 -3.10077
-12.9971 -3.86753
-13.1341 -4.8581
-12.7693 -5.78916
-13.761 -5.91774
-14.7386 -5.70761
-15.5116 -5.07314
-15.4222 -6.06913
-16.3878 -5.80918
-15.7535 -6.5823
-15.4346 -5.63452
-14.5101 -6.01573
-15.4696 -5.73387
-16.1054 -4.96208
-15.664 -4.06479
-15.0633 -3.26533
-14.9708 -2.26962
-15.8752 -2.69624
-16.8744 -2.65433
-16.7807 -3.64994
-17.4692 -2.92467
-17.1015 -3.8546
-17.1825 -4.85132
-17.3473 -5.83763
-16.5001 -6.36891
-16.14 -5.43601
-16.926 -4.81777
-16.1272 -4.21618
-15.3931 -3.53715
-14.8961 -2.66937
-13.9809 -3.0723
-13.6299 -2.13592
-13.1752 -3.02659
-12.3006 -3.51132
-11.8242 -2.63206
-11.0157 -3.22051
-10.7572 -2.2545
-9.7657 -2.12436
-9.25418 -1.26509
-8.92214 -0.321823
-9.30739 -1.24463
-8.58162 -1.93256
-7.71798 -1.42845
-7.38911 -0.484074
-7.50942 -1.47681
-6.98159 -2.32616
-7.46649 -3.20073
-7.16733 -4.15493
-6.19482 -3.92204
-6.28992 -4.9175
-7.28265 -4.79708
-6.82989 -5.68872
-6.82121 -6.68868
-6.77734 -7.68772
-6.72911 -6.68888
-6.90376 -5.70425
-7.65238 -5.04124
-8.11181 -5.92946
-8.60513 -6.7993
-8.39372 -7.7767
-8.86089 -6.89253
-9.00847 -7.88158
-8.15907 -7.35383
-7.76217 -6.43597
-8.47258 -5.73218
-9.41582 -6.06429
-10.3636 -6.38313
-10.8232 -7.27125
-11.7709 -6.95202
-12.6593 -7.4111
-13.3138 -6.65502
-12.331 -6.83981
-13.1845 -7.3609
-12.4974 -8.08744
-11.5096 -7.93168
-10.5395 -7.68913
-10.549 -8.68909
-10.2748 -7.72743
-10.9 -6.94697
-11.5055 -6.15112
-12.0855 -6.9657
-11.3823 -7.67668
-11.177 -6.69799
-10.1805 -6.78085
-9.87667 -7.7336
-8.90331 -7.5043
-9.63002 -6.81736
-8.63009 -6.82878
-9.61242 -6.64167
-10.4657 -7.16317
-9.47141 -7.05617
-8.47325 -7.11678
-7.89468 -6.30115
-6.94341 -5.99279
-6.3388 -5.19627
-5.33927 -5.22671
-5.07264 -4.26291
-5.33847 -5.22693
-5.47328 -6.21781
-6.03991 -5.39383
-5.15088 -4.93598
-5.05897 -3.94022
-4.31708 -4.61074
-3.55521 -3.96301
-4.34096 -4.58155
-5.02196 -3.84926
-5.47292 -2.95672
-6.14364 -2.21501
-5.36319 -1.58978
-4.39128 -1.35446
-5.17776 -0.736845
-5.07886 -1.73194
-4.1818 -2.17385
-5.1561 -2.39911
-6.1377 -2.59001
-5.15217 -2.42052
-4.40732 -1.75329
-5.31167 -1.3265
-4.49812 -0.744993
-4.15272 0.19346
-5.12371 0.432572
-5.64157 1.28804
-4.89465 0.623121
-5.79236 1.0637
-6.68562 0.614156
-7.56997 0.147328
-8.26843 0.862975
-8.91718 1.62398
-8.34141 2.44159
-7.35297 2.5932
-6.35371 2.55468
-5.84195 3.41381
-5.11555 4.10108
-5.59981 3.22616
-6.45748 2.71195
-6.59695 1.72173
-7.00871 2.63302
-7.61065 3.43156
-8.56648 3.72549
-9.3715 4.31873
-9.72235 5.25517
-10.4452 5.94618
-9.65288 5.33605
-8.82456 5.8963
-8.20155 5.11408
-7.30141 5.54968
-7.29131 6.54963
-6.88996 7.46555
-7.61441 6.77623
-8.47412 6.26544
-8.2383 7.23724
-9.20219 7.50353
-9.98108 6.87637
-9.06918 6.46596
-8.13643 6.82646
-8.97241 7.37522
-9.97235 7.38593
-10.947 7.60985
-11.0569 6.61591
-10.2758 5.99159
-10.5492 5.0297
-9.6439 5.45449
-10.6404 5.37067
-11.6376 5.29577
-10.6978 5.63751
-10.6835 4.63761
-9.88886 5.24463
-10.1448 6.21132
-9.29966 5.67677
-8.63506 4.92958
-9.32694 5.65159
-8.34011 5.81332
-8.63995 4.85933
-7.68748 5.16394
-8.55114 4.65988
-7.61694 4.30313
-7.01964 3.50112
-7.96668 3.82223
-8.87868 3.41205
-8.53241 2.47392
-9.26973 1.79837
-9.48839 2.77418
-10.4683 2.57474
-10.2883 1.59107
-9.40909 2.06747
-9.25292 1.07974
-9.23535 2.07958
-8.81598 1.17177
-9.35275 2.01549
-8.47666 2.49764
-8.0624 3.4078
-8.82203 4.05816
-9.67049 3.5289
-9.01779 2.77128
-9.03681 3.7711
-8.87535 4.75798
-9.26051 5.68083
-10.1485 5.22107
-9.22263 4.84335
-9.43818 3.86686
-9.49306 4.86535
-8.6351 5.37907
-7.64536 5.2362
-8.64003 5.13318
-9.23298 5.93843
-10.2037 6.17862
-10.8157 6.96951
-10.522 6.0136
-10.3479 6.99833
-11.0391 6.27565
-10.5167 7.12832
-11.4992 7.31442
-12.2611 7.96205
-12.7737 8.82071
-13.7014 8.44743
-14.0096 7.49611
-13.9118 6.5009
-13.2117 7.21489
-12.213 7.26629
-12.5762 6.33459
-12.4908 5.33824
-12.5692 6.33516
-11.9281 7.10256
-12.4141 7.97648
-12.2794 6.9856
-12.1462 7.9767
-11.3553 7.36478
-12.0181 6.61595
-12.9165 6.17687
-13.486 6.9989
-14.1427 7.75299
-14.3995 6.78652
-13.5114 7.24607
-14.0088 8.11355
-13.426 8.92616
-12.5187 9.34661
-12.621 10.3414
-13.5364 10.7438
-13.6579 11.7364
-13.3802 10.7758
-14.051 11.5174
-13.0591 11.644
-14.0345 11.4236
-13.1422 11.8751
-12.8541 10.9174
-13.6998 10.3837
-13.587 11.3773
-12.587 11.3713
-13.4314 11.907
-13.2406 10.9254
-14.193 10.6207
-13.5654 9.84214
-12.635 10.2088
-12.1961 9.31035
-12.9005 8.60063
-11.9313 8.8467
-12.8903 9.12996
-13.8641 9.35733
-13.8163 10.3562
-13.2782 9.51326
-13.6859 10.4264
-14.2465 9.5983
-14.9249 8.86353
-14.0604 8.36088
-14.6573 7.55856
-15.6513 7.44947
-14.7528 7.01048
-14.9897 6.03895
-15.9437 5.739
-16.9392 5.64462
-17.9269 5.80106
-18.6454 6.49658
-18.1651 7.37368
-19.1611 7.46315
-18.3469 8.0438
-19.1711 8.6102
-20.0593 9.06957
-20.8835 8.50332
-20.5754 9.45467
-21.4263 9.98009
